4059090,0,#NAME?
4061010,0,#NAME?
4061020,0,#NAME?
4062010,0,- - In packages of gross weight exceeding 20 kgs.
4062090,0,#NAME?
4063000,0,#NAME?
4064000,0,#NAME?
4069000,0,#NAME?
4071100,100,#NAME?
4071100,200,#NAME?
4071910,100,#NAME?
4071910,200,#NAME?
4071990,100,#NAME?
4071990,200,#NAME?
4072100,0,#NAME?
4072910,0,#NAME?
4072990,0,#NAME?
4079010,0,#NAME?
4079020,0,#NAME?
4079090,0,#NAME?
4081100,0,#NAME?
4081900,0,#NAME?
4089100,0,#NAME?
4089900,0,#NAME?
4090000,0,Natural honey
4100010,0,#NAME?
4100090,0,#NAME?
5010000,0,"Human hair, unworked, whether or not washed or scoured; waste of human hair."
5021000,0,#NAME?
5029000,0,#NAME?
5040000,0,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fres"
5051010,0,#NAME?
5051090,0,#NAME?
5059010,0,#NAME?
5059090,0,#NAME?
5061000,0,#NAME?
5069000,0,#NAME?
5071010,0,- - Rhinoceros horns; ivory powder and waste
5071090,0,#NAME?
5079010,0,#NAME?
5079020,0,#NAME?
5079090,0,#NAME?
5080010,0,#NAME?
5080020,0,#NAME?
5080090,0,#NAME?
5100010,0,#NAME?
5100020,0,#NAME?
5100090,0,#NAME?
5111000,0,#NAME?
5119100,0,"- - Products of fish on crustaceans, molluscs or other aquatic invertebrates; dead anima"
5119910,0,#NAME?
5119920,0,#NAME?
5119930,0,#NAME?
5119990,0,#NAME?
6011000,0,#NAME?
6012010,0,#NAME?
6012020,0,#NAME?
6012090,0,#NAME?
6021010,0,#NAME?
6021020,0,#NAME?
6021090,0,#NAME?
6022000,0,#NAME?
6023000,0,#NAME?
6024000,0,#NAME?
6029010,0,#NAME?
6029020,0,#NAME?
6029040,0,#NAME?
6029050,0,#NAME?
6029060,0,#NAME?
6029070,0,#NAME?
6029090,0,#NAME?
6031100,0,#NAME?
6031200,0,#NAME?
6031300,0,#NAME?
6031400,0,#NAME?
6031500,0,#NAME?
6031900,0,#NAME?
6039000,0,#NAME?
6042010,0,#NAME?
6042090,0,#NAME?
6049010,0,#NAME?
6049090,0,#NAME?
7011000,0,#NAME?
7019000,100,#NAME?
7019000,200,#NAME?
7020000,0,"Tomatoes, fresh or chilled."
7031011,0,#NAME?
7031019,0,#NAME?
7031021,0,#NAME?
7031029,0,#NAME?
7032010,0,#NAME?
7032090,0,#NAME?
7039010,0,#NAME?
7039090,0,#NAME?
7041010,0,#NAME?
7041020,0,#NAME?
7042000,0,#NAME?
7049011,0,#NAME?
7049019,0,#NAME?
7049090,0,#NAME?
7051100,0,#NAME?
7051900,0,#NAME?
7052100,0,#NAME?
7052900,0,#NAME?
7061010,0,#NAME?
7061020,0,#NAME?
7069000,0,#NAME?
7070000,0,"Cucumbers and gherkins, fresh or chilled."
